都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,URL,備考,郵便番号,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
131083,129,東京都,江東区,江東区立北砂一丁目南公園,コウトウクリツキタスナイッチョウメミナミコウエン,,1003a,江東区北砂1-15-1,,35.67808,139.825425,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）境川バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,130,東京都,江東区,江東区立北砂二丁目公園,コウトウクリツキタスナニチョウメコウエン,,1003a,江東区北砂2-9-14,,35.679118,139.826265,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）北砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,131,東京都,江東区,江東区立北砂緑道公園,コウトウクリツキタスナリョクドウコウエン,,1003a,"江東区北砂2-15先,北砂1-2先",,35.685057,139.823983,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0073,都営バス（都07錦糸町駅前行き）北砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,132,東京都,江東区,江東区立南砂線路公園,コウトウクリツミナミスナセンロコウエン,,1003a,"江東区北砂2-20先,南砂2-32先",,35.676317,139.825844,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0073,都営バス（都07錦糸町駅前行き）北砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,133,東京都,江東区,江東区立砂町中央公園,コウトウクリツスナマチチュウオウコウエン,,1003a,江東区北砂4-20-24,,35.676678,139.831786,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）北砂二丁目バス停下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,134,東京都,江東区,江東区立北砂公園,コウトウクリツキタスナコウエン,,1003a,江東区北砂5-1-2,,35.680019,139.831385,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）北砂二丁目バス停下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,135,東京都,江東区,江東区立小名木川防災公園,コウトウクリツオナギガワボウサイコウエン,,1003a,江東区北砂5-21-5,,35.683131,139.830839,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）北砂二丁目バス停下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,136,東京都,江東区,江東区立仙台堀川公園,コウトウクリツセンダイボリカワコウエン,,1003a,"江東区北砂6-19-21先,東陽6-6-6先",,35.685298,139.839155,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（亀23亀戸駅前行き）北砂六丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,137,東京都,江東区,江東区立亀高公園,コウトウクリツカメタカコウエン,,1003a,江東区北砂6-26-8,,35.681412,139.838486,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（亀23亀戸駅前行き）北砂六丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,138,東京都,江東区,江東区立北砂七丁目公園,コウトウクリツキタスナナナチョウメコウエン,,1003a,江東区北砂7-2-14,,35.678392,139.83525,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0073,都営バス（亀23亀戸駅前行き）北砂六丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,139,東京都,江東区,江東区立東砂一丁目公園,コウトウクリツヒガシスナイッチョウメコウエン,,1003a,江東区東砂1-2-13,,35.68355,139.839443,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀23亀戸駅前行き）北砂六丁目バス停下車徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,140,東京都,江東区,江東区立東砂二丁目公園,コウトウクリツヒガシスナニチョウメコウエン,,1003a,江東区東砂2-13-7,,35.685611,139.841647,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀23亀戸駅前行き）北砂六丁目バス停下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,141,東京都,江東区,江東区立東砂三丁目公園,コウトウクリツヒガシスナサンチョウメコウエン,,1003a,江東区東砂3-16-8,,35.682251,139.841238,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（門21東大島駅前行き）東砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,142,東京都,江東区,江東区立東砂三丁目第二公園,コウトウクリツヒガシスナサンチョウメダイニコウエン,,1003a,江東区東砂3-17-17,,35.681398,139.842688,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（門21東大島駅前行き）東砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,143,東京都,江東区,江東区立荒川・砂町水辺公園,コウトウクリツアラカワ・スナマチミズベコウエン,,1003a,"江東区東砂3-30先,新砂3-8先",,35.678632,139.845266,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（門21東大島駅前行き）東砂三丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,144,東京都,江東区,江東区立城東公園,コウトウクリツジョウトウコウエン,,1003a,江東区東砂4-20-20,,35.678751,139.838822,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀21亀戸駅前行き）旧葛西橋バス停下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,145,東京都,江東区,江東区立東砂六丁目公園,コウトウクリツヒガシスナロクチョウメコウエン,,1003a,江東区東砂6-19-8,,35.674467,139.841189,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀21亀戸駅前行き）東砂六丁目バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,146,東京都,江東区,江東区立舟入川公園,コウトウクリツフナイリガワコウエン,,1003a,江東区東砂7-12-3,,35.672712,139.84062,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀21亀戸駅前行き）東砂六丁目バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,147,東京都,江東区,江東区立砂町公園,コウトウクリツスナマチコウエン,,1003a,江東区東砂7-15-3,,35.674129,139.83968,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0074,都営バス（亀21亀戸駅前行き）東砂六丁目バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,148,東京都,江東区,江東区立東砂八丁目公園,コウトウクリツヒガシスナハッチョウメコウエン,,1003a,江東区東砂8-24-6,,35.667433,139.842369,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0074,都営バス（亀21亀戸駅前行き）東砂六丁目バス停下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,149,東京都,江東区,江東区立南砂一丁目公園,コウトウクリツミナミスナイッチョウメコウエン,,1003a,江東区南砂1-1-5,,35.67697,139.821141,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,都営バス（東22錦糸町駅前行き）千石二丁目バス停下車徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,150,東京都,江東区,江東区立南砂一丁目第二公園,コウトウクリツミナミスナイッチョウメダイニコウエン,,1003a,江東区南砂1-3-18,,35.678818,139.82177,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,都営バス（東22錦糸町駅前行き）千石二丁目バス停下車徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,151,東京都,江東区,江東区立南砂一丁目北公園,コウトウクリツミナミスナイッチョウメキタコウエン,,1003a,江東区南砂1-8-4,,35.679661,139.822179,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0076,都営バス（東22錦糸町駅前行き）千石二丁目バス停下車徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,152,東京都,江東区,江東区立南砂二丁目南公園,コウトウクリツミナミスナニチョウメミナミコウエン,,1003a,江東区南砂2-3-23,,35.670289,139.82313,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0076,東京メトロ東西線東陽町駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,153,東京都,江東区,江東区立南砂緑道公園,コウトウクリツミナミスナリョクドウコウエン,,1003a,"江東区南砂2-3-1先,南砂2-35-6先",,35.674016,139.823196,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線東陽町駅下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,154,東京都,江東区,江東区立南砂二丁目公園,コウトウクリツミナミスナニチョウメコウエン,,1003a,江東区南砂2-24-4,,35.674799,139.824981,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線東陽町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,155,東京都,江東区,江東区立日曹橋公園,コウトウクリツニッソウバシコウエン,,1003a,江東区南砂3-1-1,,35.67006,139.82797,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,156,東京都,江東区,江東区立南砂三丁目緑地公園,コウトウクリツミナミスナサンチョウメリョクチコウエン,,1003a,江東区南砂3-8-2,,35.672189,139.830122,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0076,東京メトロ東西線南砂町駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,157,東京都,江東区,江東区立南砂三丁目公園,コウトウクリツミナミスナサンチョウメコウエン,,1003a,江東区南砂3-14-21,,35.669767,139.833194,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,158,東京都,江東区,江東区立南砂四丁目西公園,コウトウクリツミナミスナヨンチョウメニシコウエン,,1003a,江東区南砂4-3-21,,35.674033,139.827463,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,159,東京都,江東区,江東区立南砂四丁目公園,コウトウクリツミナミスナヨンチョウメコウエン,,1003a,江東区南砂4-4-5,,35.674332,139.830013,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,160,東京都,江東区,江東区立砂町橋公園,コウトウクリツスナマチバシコウエン,,1003a,"江東区南砂4-12-1,南砂6-4-10",,35.673646,139.83274,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,161,東京都,江東区,江東区立境川公園,コウトウクリツサカイガワコウエン,,1003a,江東区南砂5-6-1,,35.676106,139.82837,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩15分,0,,,,,0,,0,,,,,2020/11/27
131083,162,東京都,江東区,江東区立金森公園,コウトウクリツカナモリコウエン,,1003a,江東区南砂5-19-13,,35.674861,139.832624,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,東京メトロ東西線南砂町駅下車徒歩15分,0,,,,,0,,0,,,,,2020/11/27
131083,163,東京都,江東区,江東区立南砂六丁目公園,コウトウクリツミナミスナロクチョウメコウエン,,1003a,江東区南砂6-5-7,,35.673354,139.834381,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0076,都営バス（亀21亀戸駅前行き）学校通りバス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,164,東京都,江東区,江東区立新砂あゆみ公園,コウトウクリツシンスナアユミコウエン,,1003a,江東区新砂3-3-6,,35.668003,139.832578,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0075,東京メトロ東西線南砂町駅下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,165,東京都,江東区,江東区立新砂のぞみ公園,コウトウクリツシンスナノゾミコウエン,,1003a,江東区新砂3-3-47,,35.666754,139.830623,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0075,東京メトロ東西線南砂町駅下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,166,東京都,江東区,江東区立新砂めぐみ公園,コウトウクリツシンスナメグミコウエン,,1003a,江東区新砂3-4-1,,35.666299,139.837664,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0075,東京メトロ東西線南砂町駅下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,167,東京都,江東区,江東区立新木場一丁目緑地公園,コウトウクリツシンキバイッチョウメリョクチコウエン,,1003a,江東区新木場1-10-3,,35.644367,139.835859,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0082,都営バス（木11甲新木場駅前行き）新木場東バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,168,東京都,江東区,江東区立新木場一丁目第二公園,コウトウクリツシンキバイッチョウメダイニコウエン,,1003a,江東区新木場1-11-6,,35.643367,139.835482,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0082,都営バス（木11甲新木場駅前行き）新木場東バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,169,東京都,江東区,江東区立新木場一丁目公園,コウトウクリツシンキバイッチョウメコウエン,,1003a,江東区新木場1-12-8,,35.641584,139.835375,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0082,都営バス（木11甲新木場駅前行き）新木場東バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,170,東京都,江東区,江東区立新木場三丁目公園,コウトウクリツシンキバサンチョウメコウエン,,1003a,江東区新木場3-7-21,,35.637442,139.83633,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0082,都営バス（木11甲新木場駅前行き）新木場東バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,171,東京都,江東区,江東区立若洲公園,コウトウクリツワカスコウエン,,1003a,江東区若洲3-2-1,,35.62044,139.833896,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0083,都営バス（木11甲(平日・土曜)若洲キャンプ場前行き）若洲キャンプ場前バス停下車徒歩1分,1,,1,500,１回500円、大型バスは１回2000円,0,,0,,,,,2020/11/27
